seed,random_pct,iteration,AEP [GWh]
2,10,4,3.934638276249598
2,10,5,4.9171902025352665
2,10,6,5.893243423920495
2,10,7,6.867762739024855
2,10,8,7.844167328503105
2,10,9,8.81577191752387
2,10,10,9.786880490968628
2,10,11,10.746799690132082
2,10,12,11.709265254629521
2,10,13,12.669281670350717
2,10,14,13.62854296515944
2,10,15,14.587617218445507
2,10,16,15.531104640715643
2,10,17,16.489704428382723
2,10,18,17.422817419300863
2,10,19,18.37677300251206
2,10,20,19.315008459243646
2,10,21,20.25073713253517
2,10,22,21.194633603393868
2,10,23,22.143769887400044
2,10,24,23.086005531062
2,10,25,24.032038320384054
2,10,26,24.953361178023243
2,10,27,25.894891756405364
2,10,28,26.816919912588183
2,10,29,27.73826425289748
2,10,30,28.660261806880023
2,10,31,29.60232005017072
2,10,32,30.514563466598553
2,10,33,31.42785208197997
2,10,34,32.352784200883264
2,10,35,33.28268913861248
2,10,36,34.1662908400009
2,10,37,35.07419138313455
2,10,38,35.978160388290334
2,10,39,36.8953604372721
2,10,40,37.79934802428033
2,10,41,38.69153223245201
2,10,42,39.587728817101635
2,10,43,40.48125634565076
2,10,44,41.38198475340259
2,10,45,42.26945901219345
2,10,46,43.154064462586334
2,10,47,44.06704784948239
2,10,48,44.952624418943714
2,10,49,45.83579302996978
2,10,50,46.68930951232827
2,10,51,47.584727191999846
2,10,52,48.44562432556051
2,10,53,49.31828652690227
2,10,54,50.18657813156865
2,10,55,51.04121389504952
2,10,56,51.913255210768526
2,10,57,52.78026579309079
2,10,58,53.63683426230392
2,10,59,54.52402098482596
2,10,60,55.39034037327747
2,10,61,56.276224908712244
2,10,62,57.12823345090621
2,10,63,57.98004508932499
2,10,64,58.8385488456487
2,10,65,59.70990354305309
2,10,66,60.55259110209663
2,10,67,61.400656846112405
2,10,68,62.25585607341447
2,10,69,63.08994492363367
2,10,70,63.927883139087
2,10,71,64.7676688014228
2,10,72,65.56691004895282
2,10,73,66.39860283688216
2,10,74,67.21499093570355
2,10,75,68.04276113255165
2,10,76,68.83739764672384
2,10,77,69.64728577769873
2,10,78,70.46250838536277
2,10,79,71.28341544706166
2,10,80,72.104949528579
2,20,1,0.9852548472611584
2,20,2,1.969412269641062
2,20,3,2.9528190933882996
2,20,4,3.934071853536322
2,20,5,4.915580952376526
2,20,6,5.89232988737813
2,20,7,6.867667176278686
2,20,8,7.838166190926572
2,20,9,8.807421378657837
2,20,10,9.770961023955458
2,20,11,10.739837805085326
2,20,12,11.703837471856353
2,20,13,12.663801873815533
2,20,14,13.620473062491637
2,20,15,14.579973610154934
2,20,16,15.542644220416594
2,20,17,16.49376725311936
2,20,18,17.445493025021975
2,20,19,18.389004550403442
2,20,20,19.327479291844753
2,20,21,20.267272584845305
2,20,22,21.211669534281654
2,20,23,22.15618568632125
2,20,24,23.093956468337172
2,20,25,24.01738092216625
2,20,26,24.951587009999578
2,20,27,25.885459474450656
2,20,28,26.81996178814869
2,20,29,27.741925005291996
2,20,30,28.664770250310024
2,20,31,29.572155453363266
2,20,32,30.483371848939512
2,20,33,31.42266540826069
2,20,34,32.33003064042832
2,20,35,33.267464035364455
2,20,36,34.175887925432164
2,20,37,35.06734664672959
2,20,38,35.95813559079401
2,20,39,36.86366038810297
2,20,40,37.776046138313504
2,20,41,38.678751276481556
2,20,42,39.59344720812101
2,20,43,40.499180463069784
2,20,44,41.390307056367234
2,20,45,42.28210752113263
2,20,46,43.16023010900693
2,20,47,44.04737262175036
2,20,48,44.9190418141322
2,20,49,45.79551821865477
2,20,50,46.67651867778776
2,20,51,47.52727577944549
2,20,52,48.40285691529371
2,20,53,49.236786589516385
2,20,54,50.085442041371415
2,20,55,50.945339494274954
2,20,56,51.800362820806434
2,20,57,52.65763470369655
2,20,58,53.50489530908456
2,20,59,54.34750161873933
2,20,60,55.18706781479224
2,20,61,56.060921672529425
2,20,62,56.89062028610674
2,20,63,57.722655512011535
2,20,64,58.57304004888984
2,20,65,59.41617270967194
2,20,66,60.28486196301246
2,20,67,61.13915152112636
2,20,68,61.99186072888757
2,20,69,62.829621494845426
2,20,70,63.66472001873683
2,20,71,64.508827883688
2,20,72,65.32811027487433
2,20,73,66.19859232317941
2,20,74,67.00488743360751
2,20,75,67.82654873575214
2,20,76,68.64782466040526
2,20,77,69.46396638362833
2,20,78,70.2855271086325
2,20,79,71.09922537868233
2,20,80,71.92514185870249
2,50,1,0.9852548472611584
2,50,2,1.9688199066629875
2,50,3,2.950560273331805
2,50,4,3.9327804581892285
2,50,5,4.907178341309503
2,50,6,5.882872689799212
2,50,7,6.85385155477864
2,50,8,7.8265858684195475
2,50,9,8.800615124619409
2,50,10,9.777985494986352
2,50,11,10.750938108829978
2,50,12,11.700788827835389
2,50,13,12.655922030006723
2,50,14,13.604311551298041
2,50,15,14.559301745649531
2,50,16,15.515310369101071
2,50,17,16.458521455246874
2,50,18,17.37754866118526
2,50,19,18.31753922164859
2,50,20,19.258910769786738
2,50,21,20.196892004384644
2,50,22,21.14178993149163
2,50,23,22.08921378917021
2,50,24,23.015098470152026
2,50,25,23.931344014830827
2,50,26,24.865910966425368
2,50,27,25.779945292818763
2,50,28,26.70602976235303
2,50,29,27.664130327140192
2,50,30,28.571565129451674
2,50,31,29.4768466629642
2,50,32,30.38625934159506
2,50,33,31.261603959618814
2,50,34,32.17017733353808
2,50,35,33.068122912421316
2,50,36,33.95840216154495
2,50,37,34.84810559829659
2,50,38,35.72307724158452
2,50,39,36.60620317032267
2,50,40,37.54357457528309
2,50,41,38.42448568801839
2,50,42,39.27301447537063
2,50,43,40.15437773268758
2,50,44,41.05100694004544
2,50,45,41.94124716977818
2,50,46,42.86129241274891
2,50,47,43.7399425623165
2,50,48,44.595291908966985
2,50,49,45.46562988715995
2,50,50,46.3376957260074
2,50,51,47.19494225803808
2,50,52,48.06497544274998
2,50,53,48.92489858636075
2,50,54,49.78939510432882
2,50,55,50.66550845569461
2,50,56,51.52559600125068
2,50,57,52.42663949303538
2,50,58,53.313909113765746
2,50,59,54.147462367765925
2,50,60,55.00203936189655
2,50,61,55.845189227484155
2,50,62,56.68678546442492
2,50,63,57.51301930070241
2,50,64,58.343544134601004
2,50,65,59.195623038844985
2,50,66,60.11006832865896
2,50,67,60.926551988832706
2,50,68,61.761080420700566
2,50,69,62.57860191347527
2,50,70,63.419179966795156
2,50,71,64.27232418991908
2,50,72,65.07213618166173
2,50,73,65.88499716325751
2,50,74,66.78843368516246
2,50,75,67.59671247186265
2,50,76,68.40308078235262
2,50,77,69.23301726215755
2,50,78,70.04065474345165
2,50,79,70.87170317873702
2,50,80,71.68320009842296
3,0,1,0.9852548472611584
3,0,2,1.970133713645061
3,0,3,2.953746011706337
3,0,4,3.937875056549411
3,0,5,4.918524870496406
3,0,6,5.897353524426275
3,0,7,6.8754793089522925
3,0,8,7.85250278104874
3,0,9,8.827318691601313
3,0,10,9.7993469618946
3,0,11,10.770597671683152
3,0,12,11.738145115248626
3,0,13,12.704271288877418
3,0,14,13.671449126213187
3,0,15,14.626942018823883
3,0,16,15.59226494136589
3,0,17,16.54877377538783
3,0,18,17.503201480584345
3,0,19,18.4557381118192
3,0,20,19.403943158684147
3,0,21,20.353313841754094
3,0,22,21.30067089194886
3,0,23,22.250471420843827
3,0,24,23.198886728965995
3,0,25,24.14193026574553
3,0,26,25.077933039338614
3,0,27,26.007709730160116
3,0,28,26.94058840458273
3,0,29,27.874512231402854
3,0,30,28.804913484017924
3,0,31,29.734443183369578
3,0,32,30.660280493029667
3,0,33,31.586287641744562
3,0,34,32.507408777058416
3,0,35,33.430538181132874
3,0,36,34.34531114474919
3,0,37,35.2542566026967
3,0,38,36.165292852117666
3,0,39,37.082214875207676
3,0,40,37.989575175751185
3,0,41,38.89326789577645
3,0,42,39.796867287902785
3,0,43,40.706409837869295
3,0,44,41.59897818934198
3,0,45,42.49142266450004
3,0,46,43.39152902806667
3,0,47,44.27698485266996
3,0,48,45.165863903053676
3,0,49,46.06400136221511
3,0,50,46.9422647531294
3,0,51,47.8079949393172
3,0,52,48.68457264497304
3,0,53,49.57754949158449
3,0,54,50.44683764200592
3,0,55,51.29800958161347
3,0,56,52.163020483148486
3,0,57,53.034884958449155
3,0,58,53.88617932269301
3,0,59,54.75274418300899
3,0,60,55.59292682141214
3,0,61,56.438611933577654
3,0,62,57.28944159798009
3,0,63,58.15175956406472
3,0,64,59.01217160743582
3,0,65,59.875946595717906
3,0,66,60.73320067371917
3,0,67,61.57971199742271
3,0,68,62.42762843107564
3,0,69,63.28656367645914
3,0,70,64.11803560642377
3,0,71,64.957864150453
3,0,72,65.79151328557387
3,0,73,66.6285262607701
3,0,74,67.46096810185044
3,0,75,68.29418166552068
3,0,76,69.11552007784682
3,0,77,69.93300555782876
3,0,78,70.7476072393933
3,0,79,71.57404545084546
3,0,80,72.39497962279324
3,3,1,0.9852548472611584
3,3,2,1.9702764999174764
3,3,3,2.9535303888310405
3,3,4,3.937326445010707
3,3,5,4.9180269241388075
3,3,6,5.894507266872439
3,3,7,6.863951145544912
3,3,8,7.840070892269738
3,3,9,8.813024710024315
3,3,10,9.786034572714108
3,3,11,10.750333697835462
3,3,12,11.718445321180484
3,3,13,12.684637011513956
3,3,14,13.647077957005111
3,3,15,14.600977421146318
3,3,16,15.557385706359604
3,3,17,16.51261321967858
3,3,18,17.468254031735402
3,3,19,18.41558852192724
3,3,20,19.35813775991536
3,3,21,20.301273297629187
3,3,22,21.249282934192276
3,3,23,22.19035780577683
3,3,24,23.123189631217294
3,3,25,24.063336070918623
3,3,26,24.994712399469478
3,3,27,25.92847788090121
3,3,28,26.865815771537303
3,3,29,27.797487594624158
3,3,30,28.731401453751914
3,3,31,29.661528374424492
3,3,32,30.572959541952223
3,3,33,31.484446066275027
3,3,34,32.36872413781202
3,3,35,33.27886874021334
3,3,36,34.18367005569654
3,3,37,35.095767641705336
3,3,38,36.00737076289643
3,3,39,36.91683701728384
3,3,40,37.82157714324542
3,3,41,38.71623048151153
3,3,42,39.59983345451988
3,3,43,40.4738818146885
3,3,44,41.36964638200966
3,3,45,42.260292812691176
3,3,46,43.1542036790872
3,3,47,44.02018938074869
3,3,48,44.90788336718404
3,3,49,45.82105333077956
3,3,50,46.70350707714442
3,3,51,47.58531064982661
3,3,52,48.46850926858117
3,3,53,49.348230199434184
3,3,54,50.224447479492305
3,3,55,51.07853424700126
3,3,56,51.95481048714454
3,3,57,52.82173226053222
3,3,58,53.70559738387134
3,3,59,54.568426585336375
3,3,60,55.42796693911107
3,3,61,56.304380977153585
3,3,62,57.16754453629807
3,3,63,58.02233640882306
3,3,64,58.893366638673726
3,3,65,59.74079369701833
3,3,66,60.593186459200545
3,3,67,61.45328756063477
3,3,68,62.29639571185108
3,3,69,63.15045758234199
3,3,70,63.99569218529234
3,3,71,64.82097022707866
3,3,72,65.65184186388663
3,3,73,66.51858320198684
3,3,74,67.3424051726559
3,3,75,68.15364676505095
3,3,76,68.98639815889824
3,3,77,69.81234005811191
3,3,78,70.63312872029655
3,3,79,71.45943236728648
3,3,80,72.28651989088175
3,5,1,0.9852548472611584
3,5,2,1.969858714335992
3,5,3,2.954061315553373
3,5,4,3.934979104316061
3,5,5,4.917762476803038
3,5,6,5.89640116882839
3,5,7,6.873681443484398
3,5,8,7.847188611273967
3,5,9,8.814175042967289
3,5,10,9.784606177630353
3,5,11,10.754200128796898
3,5,12,11.722081519794855
3,5,13,12.68789624952257
3,5,14,13.648828478608753
3,5,15,14.609765160053467
3,5,16,15.56616268010928
3,5,17,16.50458033096156
3,5,18,17.456572149273292
3,5,19,18.406472869267223
3,5,20,19.351476725867187
3,5,21,20.298167124116198
3,5,22,21.236902970300207
3,5,23,22.169355725077075
3,5,24,23.110773279660624
3,5,25,24.044808051329507
3,5,26,24.984397127179207
3,5,27,25.912591286693115
3,5,28,26.84695181680317
3,5,29,27.77555275617253
3,5,30,28.705489945569802
3,5,31,29.607330483030488
3,5,32,30.526092435603623
3,5,33,31.469626554211967
3,5,34,32.37550028368669
3,5,35,33.28367980677128
3,5,36,34.18967603988345
3,5,37,35.09800404121281
3,5,38,36.00571985886843
3,5,39,36.89165597224472
3,5,40,37.798966292137436
3,5,41,38.71592693353821
3,5,42,39.596848052245775
3,5,43,40.49901353737629
3,5,44,41.38090837837622
3,5,45,42.282228728952724
3,5,46,43.17420650564186
3,5,47,44.05529889846677
3,5,48,44.93092915968927
3,5,49,45.82802378804409
3,5,50,46.70682335446944
3,5,51,47.58167173952365
3,5,52,48.464192674093866
3,5,53,49.342807806241126
3,5,54,50.21781528338225
3,5,55,51.069859592907314
3,5,56,51.93918732464063
3,5,57,52.827622259086624
3,5,58,53.698633835039715
3,5,59,54.572725534384595
3,5,60,55.40442680960921
3,5,61,56.230533284978364
3,5,62,57.06951540268665
3,5,63,57.925840021797256
3,5,64,58.77119323516524
3,5,65,59.618428326441354
3,5,66,60.482298235224135
3,5,67,61.32508235674491
3,5,68,62.16203994430094
3,5,69,63.014889821762594
3,5,70,63.8254886767915
3,5,71,64.65101285814177
3,5,72,65.47845140562796
3,5,73,66.31286621925159
3,5,74,67.16193265755945
3,5,75,67.99169355970156
3,5,76,68.8230783665054
3,5,77,69.62977863726093
3,5,78,70.46386922218991
3,5,79,71.29884960585315
3,5,80,72.11112346896614
3,10,1,0.9852548472611584
3,10,2,1.97003422239624
3,10,3,2.9541992948624927
3,10,4,3.9369635342877367
3,10,5,4.9157197235362755
3,10,6,5.893976909578532
3,10,7,6.869792438769155
3,10,8,7.8390837142755325
3,10,9,8.811101820028831
3,10,10,9.781301052076591
3,10,11,10.75221296816219
3,10,12,11.716961072100856
3,10,13,12.668552846834606
3,10,14,13.621760923033273
3,10,15,14.585248001770147
3,10,16,15.52808909693834
3,10,17,16.47861190365209
3,10,18,17.42846189267582
3,10,19,18.37656787194839
3,10,20,19.308019996982377
3,10,21,20.24213210912076
3,10,22,21.189075481641595
3,10,23,22.11970847493487
3,10,24,23.06977271356812
3,10,25,24.008377775301717
3,10,26,24.946697441364662
3,10,27,25.876674119308205
3,10,28,26.80588909176768
3,10,29,27.741452883549478
3,10,30,28.662825499260208
3,10,31,29.58333280406482
3,10,32,30.506397284943752
3,10,33,31.427728809911628
3,10,34,32.34556811740448
3,10,35,33.26534162860422
3,10,36,34.17087275507838
3,10,37,35.0665673626993
3,10,38,35.95141515611589
3,10,39,36.844107171899886
3,10,40,37.73919605380359
3,10,41,38.638079077018
3,10,42,39.533213985546816
3,10,43,40.41522188642415
3,10,44,41.31337975194696
3,10,45,42.19820744479313
3,10,46,43.100362733450794
3,10,47,43.98803059472734
3,10,48,44.86827361707186
3,10,49,45.76693728943704
3,10,50,46.637880988692686
3,10,51,47.51493352762743
3,10,52,48.40855462401265
3,10,53,49.28195455331416
3,10,54,50.14841014172761
3,10,55,50.985800158512774
3,10,56,51.848038760699204
3,10,57,52.715538498914185
3,10,58,53.58575546430202
3,10,59,54.468609622841576
3,10,60,55.32646225625069
3,10,61,56.18345870764199
3,10,62,57.036286695122925
3,10,63,57.91151585145384
3,10,64,58.75297526328142
3,10,65,59.60718735587282
3,10,66,60.446801840829416
3,10,67,61.30079454346721
3,10,68,62.14119603343829
3,10,69,62.9747876020144
3,10,70,63.82370400498944
3,10,71,64.63889031608228
3,10,72,65.4758026582082
3,10,73,66.30464500949134
3,10,74,67.1349002430427
3,10,75,67.94746985219103
3,10,76,68.7688189222531
3,10,77,69.58296280570829
3,10,78,70.4204270964749
3,10,79,71.24018213712205
3,10,80,72.0677044061938
3,20,1,0.9852548472611584
3,20,2,1.9698513707870875
3,20,3,2.9542436705189035
3,20,4,3.9373942475141277
3,20,5,4.917055489836074
3,20,6,5.891413803515979
3,20,7,6.86909628551191
3,20,8,7.844383887434958
3,20,9,8.819034481577116
3,20,10,9.787669657515437
3,20,11,10.753081813130384
3,20,12,11.722713754288508
3,20,13,12.683883101985767
3,20,14,13.637251189634338
3,20,15,14.601360386987508
3,20,16,15.551298459078925
3,20,17,16.502735259883817
3,20,18,17.448289934546494
3,20,19,18.393213163335744
3,20,20,19.34616583324332
3,20,21,20.25961270234293
3,20,22,21.210036374002165
3,20,23,22.124992225575106
3,20,24,23.052818151901175
3,20,25,23.981791221717184
3,20,26,24.914867156463114
3,20,27,25.833040186943798
3,20,28,26.76303625017707
3,20,29,27.685747157630047
3,20,30,28.606999104284316
3,20,31,29.52942008018728
3,20,32,30.44543404528296
3,20,33,31.379115308060957
3,20,34,32.286903268255365
3,20,35,33.19276753154642
3,20,36,34.123540321387516
3,20,37,35.05985785071885
3,20,38,35.96196495206138
3,20,39,36.87409323110541
3,20,40,37.76839692292266
3,20,41,38.63782042460819
3,20,42,39.54282866056282
3,20,43,40.439490233990455
3,20,44,41.33986881427069
3,20,45,42.22145110977514
3,20,46,43.10622197882247
3,20,47,43.98264136366409
3,20,48,44.86543257738721
3,20,49,45.7354928720716
3,20,50,46.60891403511584
3,20,51,47.49024954561618
3,20,52,48.356228132964176
3,20,53,49.255661101114384
3,20,54,50.124934017100585
3,20,55,50.994777263124945
3,20,56,51.87998930374259
3,20,57,52.76022596977156
3,20,58,53.628683326146685
3,20,59,54.49962531152311
3,20,60,55.350835108347354
3,20,61,56.21093190361795
3,20,62,57.05791727417636
3,20,63,57.910102853784
3,20,64,58.75153120622572
3,20,65,59.59215177046403
3,20,66,60.43916314514033
3,20,67,61.2850445708618
3,20,68,62.135478054305956
3,20,69,63.00175701109265
3,20,70,63.86522188871592
3,20,71,64.70683016280802
3,20,72,65.54991193453085
3,20,73,66.37205949476119
3,20,74,67.18970737543275
3,20,75,68.02000814389993
3,20,76,68.8419178128911
3,20,77,69.66428746779363
3,20,78,70.48990011952075
3,20,79,71.28733983323589
3,20,80,72.10204852438108
3,50,1,0.9852548472611584
3,50,2,1.9698203324295263
3,50,3,2.952318542981178
3,50,4,3.9346678864140254
3,50,5,4.916251398913902
3,50,6,5.8950645924590575
3,50,7,6.862473346396038
3,50,8,7.834457758860127
3,50,9,8.804442302810125
3,50,10,9.763456031600363
3,50,11,10.722606364496148
3,50,12,11.68472433321849
3,50,13,12.638424044243113
3,50,14,13.5891825079543
3,50,15,14.541422840681637
3,50,16,15.489716450296925
3,50,17,16.424383161911422
3,50,18,17.36907420698314
3,50,19,18.32339757341326
3,50,20,19.267188751380036
3,50,21,20.1921531095052
3,50,22,21.102602684279624
3,50,23,22.05281986764397
3,50,24,22.9885659018638
3,50,25,23.90456762364339
3,50,26,24.818436460985822
3,50,27,25.716438226763337
3,50,28,26.608646811923943
3,50,29,27.51524484522548
3,50,30,28.419193367239398
3,50,31,29.32700308803016
3,50,32,30.21587930521608
3,50,33,31.134514841862085
3,50,34,32.03842950264809
3,50,35,32.93334280537994
3,50,36,33.83786576631804
3,50,37,34.744302542437865
3,50,38,35.65870345435024
3,50,39,36.576498217371686
3,50,40,37.51343979793678
3,50,41,38.42386834458205
3,50,42,39.308515903371806
3,50,43,40.16291944594542
3,50,44,41.04677851296559
3,50,45,41.91224083052896
3,50,46,42.75647478568351
3,50,47,43.62304852083606
3,50,48,44.49524353891174
3,50,49,45.42452569807383
3,50,50,46.29287482454029
3,50,51,47.16375534364382
3,50,52,48.001552560272316
3,50,53,48.85531999099801
3,50,54,49.723844296140875
3,50,55,50.58885755515952
3,50,56,51.471505576725356
3,50,57,52.30660990502173
3,50,58,53.1848611392859
3,50,59,54.03867513128951
3,50,60,54.87180289118203
3,50,61,55.73221121777355
3,50,62,56.57354592404033
3,50,63,57.45915652574521
3,50,64,58.28143075012371
3,50,65,59.139451902886236
3,50,66,59.9879294608149
3,50,67,60.8357536978237
3,50,68,61.67440847555709
3,50,69,62.50063336278529
3,50,70,63.31450903135365
3,50,71,64.12787354557558
3,50,72,64.9792415527035
3,50,73,65.80668887410435
3,50,74,66.63642753448818
3,50,75,67.44970365683119
3,50,76,68.22531941749301
3,50,77,69.05592622308514
3,50,78,69.89089258018797
3,50,79,70.71272473488386
3,50,80,71.54425305882909
