run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,aep_bin_source,ss_bin_setup,gb_bin_setup,random_pct
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,113,Gradient,714.8522918855201,2121.8587308713168,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,114,Gradient,714.8537936489163,2139.4097249285855,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,115,Gradient,714.8547475061969,2156.9607189858543,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,116,Gradient,714.8533658994687,2174.511713043123,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,117,Gradient,714.8556201942993,2192.062707100392,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,118,Gradient,714.8476127871534,2209.6137011576607,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,119,Gradient,714.8558648030796,2227.1646952149295,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,120,Gradient,714.8524148390052,2244.7156892721982,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,121,Gradient,714.8562931464018,2262.266683329467,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,122,Gradient,714.8572492482338,2279.8176773867362,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,123,Gradient,714.8572772991508,2297.368671444005,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,124,Gradient,714.8573289942418,2314.919665501274,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,125,Gradient,714.8573363138387,2332.4706595585426,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,126,Gradient,714.857338960571,2350.0216536158114,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,127,Gradient,714.8573386742373,2367.57264767308,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,128,Gradient,714.8573427931298,2385.123641730349,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,129,Gradient,714.8573612295847,2402.6746357876177,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,130,Gradient,714.8574797441764,2420.2256298448865,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,131,Gradient,714.8581902486771,2437.7766239021553,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,132,Gradient,714.8620045875608,2455.327617959424,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,133,Gradient,714.8803751126877,2472.878612016693,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,134,Gradient,714.8909289767759,2490.4296060739616,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,135,Gradient,714.9036286773527,2507.980600131231,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,136,Gradient,714.9078283892277,2525.5315941884996,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,137,Gradient,714.9159033485327,2543.0825882457684,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,138,Gradient,714.9170902577789,2560.633582303037,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,139,Gradient,714.9174272732571,2578.184576360306,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,140,Gradient,714.9174596289209,2595.7355704175748,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,141,Gradient,714.9175033207347,2613.2865644748435,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,142,Gradient,714.9175690893248,2630.8375585321123,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,143,Gradient,714.9175947272795,2648.388552589381,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,144,Gradient,714.9176081259988,2665.93954664665,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,145,Gradient,714.9176950808614,2683.4905407039187,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,146,Gradient,714.9181711125168,2701.0415347611874,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,147,Gradient,714.9189655383535,2718.5925288184562,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,148,Gradient,714.9195678554706,2736.1435228757255,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,149,Gradient,714.922445199227,2753.6945169329942,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,150,Gradient,714.9351697485263,2771.245510990263,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,151,Gradient,714.9480588174438,2788.796505047532,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,152,Gradient,714.9776581385929,2806.3474991048006,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,153,Gradient,714.9923118949042,2823.8984931620694,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,154,Gradient,715.0294968262446,2841.449487219338,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,155,Gradient,715.0439002533267,2859.000481276607,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,156,Gradient,715.0521555868487,2876.5514753338757,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,157,Gradient,715.0608564032741,2894.1024693911445,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,158,Gradient,715.0624305629035,2911.6534634484133,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,159,Gradient,715.0626336234013,2929.204457505682,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,160,Gradient,715.0626489820822,2946.755451562951,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,161,Gradient,715.0622619197663,2964.30644562022,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,162,Gradient,715.062650975062,2981.857439677489,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,163,Gradient,715.0626585814896,2999.4084337347576,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,164,Gradient,715.0626731192716,3016.9594277920264,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,165,Gradient,715.062697108732,3034.510421849295,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,166,Gradient,715.0627641407862,3052.061415906564,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,167,Gradient,715.0628685478309,3069.6124099638328,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,168,Gradient,715.063269771177,3087.1634040211015,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,169,Gradient,715.0638317495568,3104.7143980783703,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,170,Gradient,715.0645309980729,3122.265392135639,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,171,Gradient,715.0648856119797,3139.816386192908,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,172,Gradient,715.0657590586977,3157.3673802501767,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,173,Gradient,715.0693615904972,3174.918374307446,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,174,Gradient,715.0789858905174,3192.4693683647147,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,175,Gradient,715.0938236719769,3210.0203624219835,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,176,Gradient,715.1055254252514,3227.5713564792522,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,177,Gradient,715.1257467191267,3245.122350536521,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,178,Gradient,715.128814355608,3262.67334459379,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,179,Gradient,715.1331157007868,3280.2243386510586,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,180,Gradient,715.1351858161622,3297.7753327083274,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,181,Gradient,715.1354912873938,3315.326326765596,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,182,Gradient,715.1336893775651,3332.877320822865,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,183,Gradient,715.1354342743718,3350.4283148801337,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,184,Gradient,715.1355952486176,3367.9793089374025,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,185,Gradient,715.1356810315039,3385.5303029946713,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,186,Gradient,715.1355532661063,3403.0812970519405,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,187,Gradient,715.1357032663873,3420.6322911092093,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,188,Gradient,715.1357154197439,3438.183285166478,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,189,Gradient,715.1357881106102,3455.734279223747,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,190,Gradient,715.1357164380263,3473.2852732810156,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,191,Gradient,715.1357999129191,3490.8362673382844,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,192,Gradient,715.1358148275059,3508.387261395553,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,193,Gradient,715.1358966389831,3525.938255452822,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,194,Gradient,715.1362382388511,3543.4892495100908,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,195,Gradient,715.1367840970014,3561.0402435673595,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,196,Gradient,715.1389764969418,3578.5912376246283,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,197,Gradient,715.1386275560862,3596.142231681897,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,198,Gradient,715.140408557806,3613.693225739166,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,199,Gradient,715.1415768827627,3631.244219796435,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,200,Gradient,715.1454928612201,3648.795213853704,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,201,Gradient,715.1487439886691,3666.3462079109727,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,202,Gradient,715.1525726506578,3683.8972019682415,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,203,Gradient,715.1580418144757,3701.4481960255102,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,204,Gradient,715.1741436077357,3718.999190082779,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,205,Gradient,715.1887736324246,3736.550184140048,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,206,Gradient,715.1921840897808,3754.1011781973166,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,207,Gradient,715.1961259288123,3771.6521722545854,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,208,Gradient,715.1959136383198,3789.203166311854,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,209,Gradient,715.1961777855422,3806.754160369123,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,210,Gradient,715.1963194291332,3824.3051544263917,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,211,Gradient,715.1968425405344,3841.8561484836605,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,212,Gradient,715.1971134577053,3859.4071425409297,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,213,Gradient,715.1975452978897,3876.9581365981985,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,214,Gradient,715.2006517718147,3894.5091306554673,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,215,Gradient,715.2032812748234,3912.060124712736,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,216,Gradient,715.2028156307613,3929.611118770005,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,217,Gradient,715.203692711582,3947.1621128272736,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,218,Gradient,715.2038353038782,3964.7131068845424,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,219,Gradient,715.2038464253815,3982.264100941811,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,220,Gradient,715.2038493920954,3999.81509499908,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,221,Gradient,715.203853196598,4017.3660890563488,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,222,Gradient,715.2038451721614,4034.9170831136175,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,223,Gradient,715.2038571543914,4052.4680771708863,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,224,Gradient,715.2038642693465,4070.0190712281556,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,225,Gradient,715.2039051499366,4087.5700652854243,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,226,Gradient,715.204129691859,4105.121059342693,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
SS_GB_seed1,RunSS_GB_FullBins,NOJ,1,227,Gradient,715.2052529546654,4122.672053399961,GB bins,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
