script,wake_model,seed,method,turbine_id,x,y,AEP SS bins [GWh],AEP GB bins [GWh],runtime_sec,ss_bin_setup,gb_bin_setup,random_pct
RunSS_GB_FullBins,NOJ,1,SS,43,428229.36842105264,6148637.368421053,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,44,426899.2631578947,6150118.736842105,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,45,428229.36842105264,6151847.0,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,46,426234.2105263158,6148143.578947368,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,47,428894.4210526316,6147896.684210527,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,48,429559.4736842105,6147156.0,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,49,424571.5789473684,6149378.052631579,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,50,424904.1052631579,6151106.315789473,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,51,428894.4210526316,6150612.52631579,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,52,429892.0,6151847.0,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,53,427564.3157894737,6147156.0,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,54,426234.2105263158,6147649.7894736845,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,55,425236.63157894736,6151847.0,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,56,426899.2631578947,6150612.52631579,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,57,425236.63157894736,6149131.157894737,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,58,423574.0,6148637.368421053,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,59,428229.36842105264,6150365.631578947,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,60,428229.36842105264,6149378.052631579,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,61,427564.3157894737,6148390.47368421,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,62,426566.7368421053,6151600.105263158,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,63,424571.5789473684,6148143.578947368,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,64,423906.5263157895,6151106.315789473,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,65,425236.63157894736,6149871.842105263,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,66,423906.5263157895,6147156.0,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,67,428229.36842105264,6147156.0,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,68,427896.84210526315,6150118.736842105,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,69,426234.2105263158,6147156.0,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,70,429559.4736842105,6149131.157894737,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,71,424239.05263157893,6149871.842105263,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,72,429559.4736842105,6149871.842105263,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,73,427564.3157894737,6147896.684210527,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,74,426566.7368421053,6149624.947368421,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,75,424239.05263157893,6147896.684210527,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,76,425569.15789473685,6150365.631578947,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,77,428894.4210526316,6151847.0,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,78,429892.0,6148143.578947368,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS,79,424571.5789473684,6150859.421052632,712.5999260931526,712.5999260931526,138.59640239994042,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,0,429249.3856448403,6147503.747679106,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,1,423613.40364077815,6150650.19019759,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,2,423574.0,6147508.6057316605,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,3,428666.08922673843,6151186.705751828,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,4,426957.7704214145,6147835.070983808,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,5,425963.983070915,6149919.942156314,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,6,423574.0,6149685.635011574,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,7,425549.6311208279,6147156.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,8,428611.54927439056,6149966.851222525,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,9,429892.0,6148548.837931717,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,10,424457.1466002474,6151847.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,11,424432.0334972309,6148769.745465986,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,12,429892.0,6150876.973409604,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,13,423574.0,6151847.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,14,427460.72240817064,6151432.831411486,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,15,428943.3634199426,6148582.910953407,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,16,427280.5602323916,6149349.852057583,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,17,428000.5232019045,6147620.985728186,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,18,425913.1785406478,6151847.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,19,425905.120775455,6149227.551947527,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,20,425418.8382963687,6147910.323668816,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,21,426859.54164367134,6147156.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,22,423574.0,6151482.163134285,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,23,429872.06711036986,6151310.321975894,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,24,425898.7540908934,6151405.63593864,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,25,429318.63684282376,6151847.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,26,423638.1414205926,6148368.274583857,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,27,423576.76439011144,6147924.601100191,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,28,429892.0,6147648.130291477,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,29,429892.0,6149498.821280748,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,30,424983.04379457317,6147156.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,31,427251.5935646914,6151847.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,32,425893.40502927033,6150882.607766896,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,33,429892.0,6150391.839181275,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,34,424613.366787748,6150388.80708358,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,35,424364.46927862434,6147156.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,36,428887.9104597262,6147156.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,37,427630.5512727545,6150938.280223354,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,38,426815.82053552853,6148793.739695574,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,39,425918.99220129126,6148623.808088853,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,40,423574.0,6150163.3061109055,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,41,423574.0,6149163.724647872,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,42,429026.1143880452,6149395.961507097,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,43,428293.8381887259,6148692.082435464,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,44,427024.2380127972,6150183.250223103,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,45,428064.7175790642,6151847.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,46,426223.4138710269,6148188.304114948,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,47,428880.45914594235,6147994.7213482605,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,48,429892.0,6147156.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,49,424497.94611817144,6149412.218896589,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,50,424997.2265822241,6151174.520202692,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,51,429111.4652231586,6150585.033740514,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,52,429892.0,6151847.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,53,427478.9832668756,6147156.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,54,426168.0212127664,6147595.149053658,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,55,425172.02529850334,6151847.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,56,426704.3693339679,6150807.584921846,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,57,425227.15162231814,6148972.724715549,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,58,423574.0,6148746.451614331,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,59,428173.5796621089,6150522.778997718,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,60,428089.665199789,6149326.346383297,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,61,427485.84748954384,6148620.037213541,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,62,426614.0731505672,6151603.445635519,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,63,424779.71036137454,6148279.553670791,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,64,423574.0,6151102.644111161,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,65,425169.7745217152,6149781.020086618,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,66,423574.0,6147156.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,67,428214.4014402382,6147156.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,68,427768.458946206,6149945.040283151,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,69,426166.76447523176,6147156.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,70,429892.0,6148967.427560091,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,71,424213.24524288345,6149855.594691924,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,72,429613.64258270833,6149934.534789308,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,73,427725.9170759738,6148066.601424015,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,74,426607.8778445029,6149563.183412554,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,75,424285.4130166038,6147680.420660623,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,76,425602.8820320808,6150394.103379594,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,77,428683.4501157338,6151847.0,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,78,429892.0,6148117.072999276,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
RunSS_GB_FullBins,NOJ,1,SS--GB,79,424346.5575063877,6150909.562764017,715.2052529546654,715.2052529546654,4122.672053399961,wd1deg_ws3-25_step1,wd1deg_ws3-25_step1,10
